#Data tag : 24v2 , Norm tag: onlineresult
#+-------------+-------------------+------+------+---------------------+---------------------+
# run:fill     time               nls   ncms  delivered(/ub)       recorded(/ub)       
#+-------------+-------------------+------+------+---------------------+---------------------+
 297431:5865  06/24/17 05:23:08  177   174   39546592.445878409   37508000.757019266  
 297432:5865  06/24/17 06:36:25  112   112   23772602.956978165   23048493.590561520  
 297433:5865  06/24/17 07:41:47  159   153   31849886.877687864   29722522.117289860  
 297434:5865  06/24/17 08:43:19  161   156   30448866.964107264   28822314.193188466  
 297435:5865  06/24/17 09:45:40  94    94    17166365.229458708   16788701.917833526  
 297467:5868  06/24/17 19:48:19  89    89    29371448.565153368   27178503.053887270  
 297468:5868  06/24/17 20:28:57  74    74    23558732.410138614   22624098.146142509  
 297469:5868  06/24/17 21:02:04  66    66    20256386.954903040   18483778.269294094  
 297483:5872  06/25/17 05:36:28  172   171   50558178.481756277   46830332.420397706  
 297484:5872  06/25/17 06:47:17  204   204   57261793.144837536   54426793.407608397  
 297485:5872  06/25/17 08:17:19  402   397   99732093.047714844   94979650.223914593  
 297486:5872  06/25/17 11:05:55  617   615   126715722.655506164  122692281.432722017 
 297487:5872  06/25/17 15:14:37  600   595   99323487.206111446   96247343.217303380  
 297488:5872  06/25/17 19:17:09  418   418   57460174.541492738   56326943.398797147  
 297503:5873  06/26/17 02:02:27  748   745   189776747.874841511  181851632.684717804 
 297504:5873  06/26/17 07:10:25  53    52    11431061.474634068   10727693.934523553  
 297505:5873  06/26/17 08:06:28  394   394   76662705.535007164   74612063.735197857  
 297557:5876  06/26/17 23:20:35  334   334   99469558.704057425   93332512.203560710  
 297558:5876  06/27/17 01:56:22  258   255   68482859.314819396   64982538.275619134  
 297562:5876  06/27/17 05:58:50  319   318   64778866.782048471   62218386.885793597  
 297563:5876  06/27/17 08:23:21  259   259   47407571.486747079   45965414.735294633  
 297598:5878  06/27/17 14:59:44  13    6     4043951.596365268    1162203.506702214   
 297599:5878  06/27/17 15:06:25  347   342   97197969.270157203   92102185.731402874  
 297603:5878  06/27/17 17:52:22  420   418   103152499.941281602  98935557.027830154  
 297604:5878  06/27/17 20:44:33  392   389   82265271.963113844   79136503.769835353  
 297605:5878  06/27/17 23:22:45  360   357   66247002.270149574   64209308.309695974  
 297606:5878  06/28/17 02:10:08  227   227   36992939.699517809   36115424.084538594  
 297620:5880  06/28/17 10:09:23  287   287   87454268.066987842   81521270.951101094  
 297656:5882  06/28/17 17:39:53  303   300   96714893.631922752   92050999.018291950  
 297665:5882  06/29/17 00:46:59  270   267   59179140.795680620   56783431.463627711  
 297666:5882  06/29/17 02:42:25  112   112   22798071.979931027   22224374.676425956  
 297670:5883  06/29/17 06:26:34  14    7     4656506.793694573    2098410.861325710   
 297674:5883  06/29/17 07:15:59  181   176   55470753.994571216   51495391.521665215  
 297675:5883  06/29/17 08:36:58  455   451   123372155.705341831  118251521.941350862 
 297722:5887  06/29/17 20:40:23  295   287   95367882.979837894   89476872.200226665  
 297723:5887  06/29/17 23:02:24  185   185   53140961.153875023   51198997.553455882  
 298996:5942  07/14/17 07:36:18  184   184   29599682.799115784   23587655.253891718  
 298997:5942  07/14/17 08:52:13  38    38    5967170.857149147    4043329.200196209   
 299000:5942  07/14/17 09:20:59  74    74    10405753.033175306   8317610.120359134   
 299042:5946  07/14/17 20:11:50  23    23    4258393.702527590    2079918.010030329   
 299061:5950  07/15/17 01:00:37  318   311   82119481.751676589   66820417.120341234  
 299062:5950  07/15/17 03:04:10  301   294   71050331.259787858   60156788.221853063  
 299064:5950  07/15/17 05:04:34  79    78    17476799.286887072   15979509.963161638  
 299065:5950  07/15/17 05:49:29  328   321   66330633.242578201   59079921.600158669  
 299067:5950  07/15/17 08:12:55  459   459   78194922.015330225   70769071.803691834  
 299096:5952  07/15/17 15:27:14  96    96    27444151.057931662   24805698.273268763  
 299149:5954  07/16/17 01:40:41  442   442   124507349.986741528  111557190.456857070 
 299178:5958  07/16/17 12:24:55  74    70    20446707.223079726   16328205.540767163  
 299180:5958  07/16/17 12:57:51  94    68    26696552.146755900   16065848.338050837  
 299184:5958  07/16/17 13:42:24  561   555   140378723.768085629  126939658.771100730 
 299185:5958  07/16/17 17:26:15  120   120   26384601.532001503   24118890.151141427  
 299327:5960  07/18/17 07:53:09  72    69    17849166.044511054   15595861.271007357  
 299329:5960  07/18/17 08:25:06  172   172   40823842.596201017   38520180.148119293  
 299368:5962  07/18/17 16:09:23  139   131   44018286.811967790   33716376.336560346  
 299369:5962  07/18/17 17:05:01  303   302   90921223.374105468   80806811.418049529  
 299370:5962  07/18/17 19:39:21  666   666   156323096.344990134  146044317.580596060 
 299380:5963  07/19/17 02:35:27  194   191   62468775.934412658   55831119.252145067  
 299381:5963  07/19/17 04:00:43  45    45    13827608.880477745   12266126.389331877  
 299394:5965  07/19/17 07:30:38  29    22    8575771.126193585    5552695.860229941   
 299395:5965  07/19/17 07:42:23  187   182   59643653.850755133   40232186.892410658  
 299396:5965  07/19/17 08:55:05  81    81    24754695.461224921   17652030.321970794  
 299420:5966  07/19/17 12:04:00  49    49    16093483.250304993   13585128.963218210  
 299443:5971  07/20/17 00:32:54  20    20    7306339.882044313    5784311.567457711   
 299450:5974  07/20/17 04:37:03  50    50    14699378.658824556   12756600.552861253  
 299477:5976  07/20/17 12:44:21  10    10    3355600.538434322    2082499.496986781   
 299478:5976  07/20/17 13:06:44  175   172   52720737.047489993   46532245.637399770  
 299479:5976  07/20/17 14:18:01  123   117   36478582.874638125   30700115.361449346  
 299480:5976  07/20/17 15:07:52  714   710   183737589.040450931  169437384.387141973 
 299481:5976  07/20/17 19:55:18  1200  1200  204920537.195752621  193095273.288904935 
 299593:5979  07/21/17 18:23:45  801   797   203155262.807330877  187400800.752323538 
 299594:5979  07/21/17 23:38:54  317   309   67816950.010101840   62036898.545793705  
 299595:5979  07/22/17 01:48:02  135   135   26454035.871674258   25536689.093554690  
 299597:5979  07/22/17 02:46:03  537   537   90934298.184943452   87023903.208757743  
 299649:5984  07/24/17 02:38:21  182   182   64244050.631862924   58245977.698261566  
 300087:6019  07/29/17 06:23:31  201   194   13990231.800669791   13203678.639119290  
 300105:6020  07/29/17 12:14:52  21    21    6081840.877836647    1264883.618655163   
 300106:6020  07/29/17 12:26:04  74    74    25268638.708593652   20137790.371624053  
 300107:6020  07/29/17 12:58:01  46    46    15331518.570353793   13777474.371642986  
 300117:6021  07/29/17 16:45:44  33    33    9774108.338167425    6317270.410342168   
 300122:6024  07/29/17 21:46:18  1244  1235  334373483.287997484  301188852.831919193 
 300123:6024  07/30/17 05:57:59  610   601   110793030.098494872  103262243.584304929 
 300155:6026  07/30/17 18:49:41  1195  1188  319474541.054330170  288018763.157341719 
 300156:6026  07/31/17 02:33:41  72    64    14700550.596586240   12014281.534423919  
 300157:6026  07/31/17 03:14:44  1099  1099  180408634.883387685  170366297.333482444 
 300226:6030  07/31/17 17:03:13  406   406   134711596.107012510  118756516.208612666 
 300233:6031  07/31/17 22:08:07  120   111   41779639.066099554   32399983.966179177  
 300234:6031  07/31/17 22:55:49  59    59    19831912.039376069   14933254.786189377  
 300235:6031  07/31/17 23:21:52  187   181   60169958.757636122   50549170.138419345  
 300236:6031  08/01/17 00:39:29  177   172   53504566.590156734   47244685.369070992  
 300237:6031  08/01/17 01:48:17  715   715   178028721.159006953  166062659.418661177 
 300238:6031  08/01/17 06:39:52  297   290   57287821.105226658   50734708.970227629  
 300239:6031  08/01/17 08:36:44  208   202   36174712.316714883   31504952.776110463  
 300240:6031  08/01/17 10:10:56  355   354   52327544.989991218   48113980.514268398  
 300280:6035  08/02/17 04:47:45  548   548   171609104.118183464  141233164.989527345 
 300281:6035  08/02/17 09:00:44  6     6     1639791.298020304    1510873.831740787   
 300282:6035  08/02/17 09:08:16  135   131   35980020.452263482   31082620.366175089  
 300283:6035  08/02/17 10:20:31  34    26    8596858.387941325    5861653.471189805   
 300284:6035  08/02/17 10:35:39  679   679   142549024.955468416  134354102.139264047 
 300364:6041  08/03/17 12:13:45  20    17    6688875.714375020    4061528.089280541   
 300372:6041  08/03/17 13:32:05  8     8     2427131.322796899    2014809.505241911   
 300375:6041  08/03/17 13:58:15  93    93    27051894.657806925   25170115.558714811  
 300389:6044  08/03/17 18:48:33  121   115   39733619.935972951   27327958.311886001  
 300399:6044  08/03/17 21:15:05  20    17    6061614.084545149    4284658.225364718   
 300400:6044  08/03/17 21:26:33  677   672   176439647.845614344  162809266.012013018 
 300401:6044  08/04/17 02:03:03  655   655   123786735.966746062  116894944.911520258 
 300459:6046  08/04/17 12:16:31  293   293   93606011.901088685   82550727.341257557  
 300461:6046  08/04/17 14:16:24  98    88    29330732.606427774   23965172.777000140  
 300462:6046  08/04/17 14:56:36  97    91    27718299.701207228   23547843.702809125  
 300463:6046  08/04/17 15:38:41  124   124   33411782.445162933   30979288.169941738  
 300464:6046  08/04/17 16:34:29  243   243   60730160.905672967   54422179.815143108  
 300466:6046  08/04/17 18:25:04  650   643   130930461.609392539  121620307.860641524 
 300467:6046  08/04/17 22:39:50  563   563   85153736.093357921   80267959.792043656  
 300497:6048  08/05/17 07:32:31  150   150   52674096.980618060   40365626.141628951  
 300514:6050  08/05/17 12:01:12  113   113   39157081.011203647   29557610.660524741  
 300515:6050  08/05/17 12:46:59  895   895   257071061.803301334  238009086.131226957 
 300516:6050  08/05/17 19:30:11  111   109   23648977.410516981   19408339.055188049  
 300517:6050  08/05/17 20:16:08  529   529   96217906.565983117   91078466.751731664  
 300558:6052  08/06/17 11:30:09  541   534   127656860.724764436  117294107.843250349 
 300560:6052  08/06/17 15:03:17  840   840   145734020.808970451  137087232.322084814 
 300574:6053  08/07/17 02:51:21  97    96    30156560.741478272   23867045.172220130  
 300575:6053  08/07/17 03:34:38  82    76    25583830.698831275   12364944.434552245  
 300576:6053  08/07/17 04:08:51  1199  1199  290648695.774634600  271952504.744690835 
 300631:6054  08/07/17 15:33:52  165   159   54614606.981463261   43254335.255575493  
 300632:6054  08/07/17 16:47:36  21    20    6764006.296997773    4107623.006776848   
 300633:6054  08/07/17 16:58:51  447   447   133442090.697288588  122455127.963206649 
 300635:6054  08/07/17 20:07:40  174   174   45951741.852153003   42419947.093258843  
 300636:6054  08/07/17 21:23:45  1570  1570  291573542.791486323  275055830.708457708 
 300673:6055  08/08/17 10:48:21  21    21    7103166.103910566    6661102.629809082   
 300674:6055  08/08/17 11:03:35  33    30    10939849.768428631   7937430.370273353   
 300675:6055  08/08/17 11:18:45  33    25    10995480.313256383   2920772.221977050   
 300676:6055  08/08/17 11:31:56  26    26    8502786.305445155    7391727.731944539   
 300742:6057  08/08/17 17:08:59  288   288   98042467.033795998   85026759.097914845  
 300777:6060  08/09/17 04:47:36  489   489   149087643.360200614  132160415.119808510 
 300780:6060  08/09/17 08:01:23  339   334   88743662.007288337   80251327.439294919  
 300785:6060  08/09/17 10:49:34  1252  1252  229496483.497368217  216567386.160493761 
 300806:6061  08/09/17 21:47:21  179   179   66524912.795293987   54764553.810573757  
 300811:6061  08/09/17 23:03:46  503   500   165718861.694485247  146529696.710060716 
 300812:6061  08/10/17 02:25:24  59    58    17129052.138631485   15011504.419117395  
 300816:6061  08/10/17 02:54:46  156   150   43243064.560008615   35244756.472460672  
 300817:6061  08/10/17 03:55:19  460   460   108890714.131722733  100991206.668783903 
 301046:6072  08/12/17 01:36:15  62    62    4539122.794575698    4282661.605854799   
 301141:6082  08/14/17 12:14:40  7     7     993437.198387531     958427.718375014    
 301142:6082  08/14/17 12:20:37  897   897   101087574.858588010  97766902.465827644  
 301161:6084  08/14/17 21:38:32  770   761   105754082.017758101  99580607.816444054  
 301165:6084  08/15/17 02:39:09  145   145   15951626.380840819   15711194.989202922  
 301179:6086  08/15/17 07:58:06  25    19    4466658.475550671    2079726.167213956   
 301180:6086  08/15/17 08:08:13  97    92    16993956.169011619   15074867.433749750  
 301183:6086  08/15/17 08:47:34  299   299   48792703.882915750   45954198.837054424  
 301281:6089  08/15/17 23:07:42  120   120   20355026.178475108   18862935.034932181  
 301283:6089  08/15/17 23:59:33  884   884   125867357.025210530  121755835.506261230 
 301298:6090  08/16/17 09:17:06  905   905   162248373.680761099  156258113.755705774 
 301323:6091  08/16/17 18:21:28  954   954   176314664.646746188  167581189.207702845 
 301330:6093  08/17/17 05:31:25  332   332   69525618.359331101   65477792.630371630  
 301359:6094  08/17/17 11:07:05  287   287   62044084.380160563   58223615.035491019  
 301384:6096  08/17/17 15:43:36  476   476   99694472.107746154   95748431.254458874  
 301391:6097  08/17/17 21:43:51  177   175   37737690.739809453   35114798.467318147  
 301392:6097  08/17/17 22:57:14  627   627   116009395.043059811  111762340.043103352 
 301393:6097  08/18/17 03:04:23  17    17    2749452.094269579    2638599.917638141   
 301396:6097  08/18/17 03:39:06  33    26    5174241.397081120    3781373.845706126   
 301397:6097  08/18/17 03:55:16  725   719   99019061.397086322   95095613.130574077  
 301398:6097  08/18/17 08:43:05  9     9     1072222.736335529    565060.540979598    
 301399:6097  08/18/17 08:50:12  108   108   12576927.969165007   12401696.999048425  
 301417:6098  08/18/17 12:47:02  318   318   71681543.204168960   68760821.102698013  
 301447:6104  08/19/17 11:30:21  422   422   76179873.023536175   72905187.616567701  
 301448:6104  08/19/17 14:20:04  329   325   50848898.328944869   48685578.346917294  
 301449:6104  08/19/17 16:30:03  404   398   53881479.089561418   49891079.942679010  
 301450:6104  08/19/17 19:07:02  173   173   20257174.358053405   19653516.512350690  
 301461:6105  08/19/17 23:00:39  554   554   106614748.394169092  99274435.436575428  
 301472:6106  08/20/17 14:12:08  796   796   145323888.164953858  140455502.789885908 
 301475:6106  08/20/17 19:47:02  18    12    2765075.304744277    1568274.261454880   
 301476:6106  08/20/17 19:53:54  844   844   111676013.496802807  108771443.226674214 
 301519:6110  08/21/17 13:13:29  209   203   38668083.777724884   33917296.346987151  
 301524:6110  08/21/17 14:45:22  257   257   43192979.728775106   41629733.921720430  
 301529:6110  08/21/17 17:22:10  49    49    7401439.023479256    6659763.108525682   
 301530:6110  08/21/17 17:44:34  110   107   15934173.090055015   14509317.480632786  
 301531:6110  08/21/17 18:34:34  394   393   50727682.434032381   48916991.446177758  
 301532:6110  08/21/17 21:12:59  611   611   64650530.213389747   63324426.966172643  
 301567:6114  08/22/17 08:46:48  359   359   67487497.233513489   64262683.280231409  
 301627:6116  08/22/17 23:21:43  887   887   136025190.419779509  133211558.437307879 
 301664:6119  08/23/17 12:24:23  418   411   75302730.325075865   71408490.679413706  
 301665:6119  08/23/17 15:07:51  463   463   70629116.585157633   68864604.188980594  
 301694:6123  08/24/17 04:23:23  67    67    19758640.652227469   17982959.288912259  
 301912:6136  08/26/17 13:57:23  332   332   40598317.923277363   38824943.817748263  
 301913:6136  08/26/17 16:26:53  58    55    6697933.865853504    6035590.888879281   
 301914:6136  08/26/17 16:50:06  350   350   36970428.293696538   35987062.253056213  
 301941:6138  08/27/17 09:32:02  538   538   78150292.357692599   75585512.933583453  
 301959:6140  08/27/17 18:23:25  1909  1909  287164839.194627762  279143395.857723117 
 301960:6140  08/28/17 06:47:36  147   147   14657513.527644111   14356055.099205289  
 301970:6141  08/28/17 10:42:12  118   118   23404841.873147868   22691177.542333987  
 301984:6142  08/28/17 14:13:01  301   300   59997710.084673204   56413085.640987322  
 301985:6142  08/28/17 16:11:54  367   360   64153540.657859020   60905578.772291720  
 301986:6142  08/28/17 18:34:30  381   379   56910732.882176183   55046012.893258207  
 301987:6142  08/28/17 21:03:27  1128  1128  126159119.175888225  123998159.289956391 
 301997:6143  08/29/17 06:55:19  371   361   71025237.534815252   66083560.421169803  
 301998:6143  08/29/17 09:19:31  1704  1704  224277794.137024701  219896143.531223148 
 302019:6146  08/30/17 03:40:54  53    53    10013177.072573707   9297672.330111451   
 302026:6147  08/30/17 06:49:09  37    30    6858535.702012865    4741217.611621783   
 302029:6147  08/30/17 07:16:38  98    92    20111299.826866183   15524658.016176656  
 302031:6147  08/30/17 08:08:29  814   814   135949225.667455316  130228908.649556696 
 302033:6147  08/30/17 13:34:23  43    41    5949192.616943302    5229971.098969741   
 302034:6147  08/30/17 13:54:42  20    12    2724059.410886717    488780.671679170    
 302037:6147  08/30/17 14:25:39  3     2     397128.616359393     61067.935562783     
 302038:6147  08/30/17 14:31:57  1     1     131500.673571463     9083.737389576      
 302040:6147  08/30/17 14:35:43  174   168   22403928.716768470   21171928.345819760  
 302041:6147  08/30/17 15:44:00  72    65    8831404.593440661    7813997.958278806   
 302042:6147  08/30/17 16:12:12  523   516   57367902.279585429   55477948.265108928  
 302043:6147  08/30/17 19:35:17  228   228   21433078.828760970   20998566.834214032  
 302131:6152  08/31/17 12:32:49  873   873   115464747.633114532  112968982.574456155 
 302159:6155  09/01/17 00:37:45  108   108   17290538.238890346   16349679.099421121  
 302163:6156  09/01/17 03:33:23  1197  1189  154104211.831930041  148159001.767925650 
 302165:6156  09/01/17 11:25:29  85    80    7769852.219360423    6927968.305323969   
 302166:6156  09/01/17 11:58:48  16    16    1557162.623820969    1532383.906730136   
 302225:6158  09/01/17 18:41:42  868   868   118915954.339444950  116241958.341847971 
 302228:6159  09/02/17 03:31:11  234   234   40288027.947443247   38790047.118781418  
 302229:6159  09/02/17 05:05:33  457   457   69994785.782085806   68335167.673438519  
 302240:6160  09/02/17 10:53:49  960   960   143557447.276044190  140471392.338878781 
 302262:6161  09/03/17 03:32:01  435   428   81149687.627501115   77032217.553925306  
 302263:6161  09/03/17 06:21:33  1250  1250  170413700.521598607  166829672.238732398 
 302277:6165  09/03/17 22:44:53  372   372   56099761.979387015   54463304.836081713  
 302279:6165  09/04/17 07:35:59  71    70    6570419.531311275    5946207.512798819   
 302280:6165  09/04/17 08:06:52  152   152   13006515.833206806   12807028.219102416  
 302322:6167  09/04/17 17:43:03  838   838   101561701.910201401  98876937.551601022  
 302328:6168  09/05/17 01:49:04  681   681   98235628.438372865   95461175.943601459  
 302337:6169  09/05/17 09:16:54  136   127   24190546.670084417   20904504.946220852  
 302342:6169  09/05/17 10:22:41  54    54    9369235.629248986    7086222.025437867   
 302343:6169  09/05/17 10:52:16  98    97    16374911.936129831   15644099.944485448  
 302344:6169  09/05/17 11:33:15  480   480   71831360.762957975   70115901.081662387  
 302350:6169  09/05/17 15:02:18  136   136   17113206.252172951   16847135.462626796  
 302388:6170  09/05/17 18:47:02  685   685   133599899.426577121  129234468.723788679 
 302392:6171  09/06/17 01:57:38  363   355   82820906.391967431   76757855.808869079  
 302393:6171  09/06/17 04:19:09  887   887   164045431.522659481  160557211.793039054 
 302448:6174  09/06/17 20:48:45  1898  1898  321626329.853653789  313701909.256091475 
 302472:6175  09/07/17 11:26:59  781   781   164589047.312445968  158148016.946389705 
 302473:6175  09/07/17 16:32:57  377   368   64590801.817759007   61488880.661074840  
 302474:6175  09/07/17 19:17:18  305   305   46235833.489113919   44087746.252687484  
 302475:6175  09/07/17 21:17:58  7     2     1007049.101230427    101065.733476121    
 302476:6175  09/07/17 21:22:32  259   259   34879186.531929351   33916313.779770553  
 302479:6176  09/08/17 01:19:43  309   309   73316337.251597926   70058541.790811107  
 302484:6177  09/08/17 06:07:18  169   169   39861378.448594734   37365868.776071727  
 302485:6177  09/08/17 07:17:25  922   922   182617362.703526258  176630090.084645241 
 302492:6177  09/08/17 13:49:02  49    44    7896867.999277728    6904476.550411615   
 302493:6177  09/08/17 14:09:59  7     2     1115717.078843955    144108.408660622    
 302494:6177  09/08/17 14:13:24  618   618   89698645.000930175   87698010.992560729  
 302509:6179  09/08/17 23:12:14  20    20    5280222.585955964    5111672.937346146   
 302513:6180  09/09/17 02:18:37  53    53    13612605.371499090   12539022.585941909  
 302522:6182  09/09/17 07:21:37  18    12    3122361.951086171    520158.329983577    
 302523:6182  09/09/17 07:29:07  59    54    14097565.196693866   10987125.308117362  
 302525:6182  09/09/17 07:58:46  709   702   143687757.626642823  137409233.646837234 
 302526:6182  09/09/17 13:00:58  582   582   91822981.427716821   89613289.797775969  
 302548:6185  09/10/17 01:59:07  85    81    18929513.179441623   16101125.852394180  
 302551:6185  09/10/17 02:41:42  7     6     1566641.397327829    106049.487126402    
 302553:6185  09/10/17 02:50:55  188   187   39816554.461579978   37756778.591747031  
 302554:6185  09/10/17 04:05:18  7     3     1413409.133426875    93177.202667885     
 302555:6185  09/10/17 04:09:27  11    11    2214646.904812393    1943425.831974549   
 302563:6186  09/10/17 07:12:18  7     7     1488736.361119594    326890.311227747    
 302565:6186  09/10/17 07:21:03  7     3     1658927.093237159    152594.574229079    
 302572:6186  09/10/17 08:51:54  286   281   57762722.100812867   54759151.021123722  
 302573:6186  09/10/17 10:44:46  1249  1249  194821790.509810090  190510559.597771138 
 302596:6189  09/11/17 03:28:46  926   920   183218496.038711995  176235913.042765141 
 302597:6189  09/11/17 09:35:10  1054  1054  149895986.065894186  146885588.107205212 
 302634:6191  09/12/17 01:21:56  582   582   125307635.892768443  118957170.474526450 
 302635:6191  09/12/17 05:18:01  1252  1252  192439024.049585462  187201183.778756857 
 302651:6192  09/12/17 16:37:00  149   146   34687513.490291364   30699071.169087958  
 302654:6192  09/12/17 17:38:01  317   317   66887773.440529399   65259081.012829289  
 302661:6193  09/12/17 22:27:07  72    67    15713767.685664590   9745906.693436967   
 302663:6193  09/12/17 23:00:31  706   706   140462444.435729831  136817693.989116967 
 303825:6239  09/24/17 07:38:22  180   180   24091019.037756324   23642117.698611327  
 303832:6240  09/24/17 11:12:03  1857  1857  343152669.442570865  333128574.897631884 
 303838:6241  09/25/17 01:48:14  1963  1963  407803050.161602497  394600216.776739597 
 303885:6243  09/25/17 19:09:19  1993  1993  431285033.032202363  415089200.891469717 
 303948:6245  09/26/17 12:47:20  1624  1624  380302820.649217248  365100917.192690790 
 303998:6247  09/27/17 07:04:50  262   262   82854097.095065683   76324917.143185660  
 303999:6247  09/27/17 08:51:44  751   747   187257792.969019145  179139890.199958414 
 304000:6247  09/27/17 13:43:21  56    56    11194652.248361738   10978181.733780097  
 304062:6252  09/27/17 20:37:26  1961  1961  398651588.501781046  385649663.922553480 
 304119:6253  09/28/17 12:28:48  76    72    24585830.657875493   21058407.098972801  
 304120:6253  09/28/17 13:00:39  253   252   78129487.004851386   72556460.406235099  
 304125:6253  09/28/17 14:40:13  1769  1769  350612364.563366175  341363339.242114544 
 304144:6255  09/29/17 05:27:56  2580  2580  561103811.426864028  538113231.705505848 
 304158:6258  09/30/17 06:34:03  1922  1922  386451398.838262081  374034611.904769003 
 304169:6259  09/30/17 22:12:02  1668  1666  352975089.969418883  341186943.771167457 
 304170:6259  10/01/17 09:08:29  620   620   78086474.423882604   76616636.084070757  
 304199:6261  10/01/17 18:52:33  9     5     2841293.526358412    73133.959616217     
 304200:6261  10/01/17 18:55:58  321   321   93301388.698717669   88513007.589967340  
 304204:6262  10/01/17 23:41:29  553   553   163576508.350247800  153749806.917709678 
 304209:6263  10/02/17 05:33:50  405   405   126475794.044737458  116489186.197187245 
 304291:6266  10/02/17 17:40:13  30    22    8597476.263451003    3295949.758373510   
 304292:6266  10/02/17 17:51:42  1753  1753  370414675.085470140  349755155.199731112 
 304333:6268  10/03/17 11:50:17  1580  1580  384236528.733206749  368642836.184957862 
 304354:6269  10/04/17 03:18:00  214   214   72398512.998790875   68302118.824822783  
 304366:6271  10/04/17 09:20:22  1819  1819  438011145.674096107  421266148.388572454 
 304446:6272  10/05/17 00:46:48  55    55    19510223.253427625   16805408.063184388  
 304447:6272  10/05/17 01:17:37  1639  1639  388366724.560383141  370597664.236480713 
 304451:6272  10/05/17 12:14:42  60    54    8837437.532621192    7491895.538873551   
 304505:6275  10/05/17 18:53:16  27    26    9514917.219449043    7697022.245124033   
 304506:6275  10/05/17 19:04:51  370   370   124786138.505385861  119667654.354209885 
 304507:6275  10/05/17 21:32:17  239   235   70579547.989774883   50757205.353883542  
 304508:6275  10/05/17 23:07:04  1324  1324  257010037.036037892  250242942.479010642 
 304562:6276  10/06/17 12:30:34  794   794   236189513.212059110  222628268.797082305 
 304616:6278  10/06/17 22:15:31  942   942   268758288.053783417  254336129.517765909 
 304625:6279  10/07/17 07:35:53  464   462   155700258.618492126  136456545.878423601 
 304626:6279  10/07/17 10:38:45  8     8     2537142.488479374    2320793.411401229   
 304654:6283  10/08/17 01:25:39  652   645   207740365.170709878  173728954.919357657 
 304655:6283  10/08/17 05:39:52  1194  1194  240621134.794120908  231675322.240470350 
 304661:6284  10/08/17 15:49:50  145   142   50062281.166764699   46169437.923251003  
 304662:6284  10/08/17 17:02:50  150   147   48261323.583049878   43513090.451906994  
 304663:6284  10/08/17 18:01:29  689   689   186237111.684568137  177748160.286864907 
 304671:6285  10/09/17 00:42:58  1143  1139  326945768.373014331  309147958.444308519 
 304672:6285  10/09/17 08:09:11  60    60    12544671.121517699   12259802.165649489  
 304737:6287  10/09/17 19:53:10  81    75    27913301.244696219   24057200.997303262  
 304738:6287  10/09/17 20:24:43  1681  1677  428397726.522240222  410947325.205173433 
 304739:6287  10/10/17 07:20:19  14    11    2223153.982480742    1556963.714808141   
 304740:6287  10/10/17 07:25:28  278   278   41273743.198511846   40305673.277089104  
