#Data tag : 24v2 , Norm tag: onlineresult
#+-------------+-------------------+------+------+---------------------+---------------------+
# run:fill     time               nls   ncms  delivered(/ub)       recorded(/ub)       
#+-------------+-------------------+------+------+---------------------+---------------------+
 273728:4947  05/20/16 19:02:03  112   104   5512201.454141734    4733655.055950583   
 273730:4947  05/20/16 19:47:24  2126  2126  86416013.679708049   84028403.730986983  
 274094:4953  05/27/16 02:21:04  225   225   9691148.102402855    9324648.373452317   
 274146:4956  05/27/16 22:10:11  73    73    5639324.596514145    4925269.008260270   
 274157:4958  05/28/16 11:50:04  433   431   39325847.261241391   37077579.762237355  
 274159:4958  05/28/16 14:43:47  47    43    4047816.525863944    3282094.612213315   
 274160:4958  05/28/16 15:02:52  214   211   17884300.428339913   16601912.004205875  
 274161:4958  05/28/16 16:26:17  516   516   40333259.887077935   38952830.720313378  
 274172:4960  05/29/16 00:45:19  65    65    6460826.015532849    5716986.565168353   
 274198:4961  05/29/16 20:00:35  112   112   12178984.452260273   11107140.259665847  
 274199:4961  05/29/16 20:45:20  630   630   63983078.418104619   60819659.711696193  
 274200:4961  05/30/16 00:52:15  678   678   60489926.750266448   58694391.912989013  
 274240:4964  05/30/16 13:59:19  85    83    10456438.748691639   9382060.422657335   
 274241:4964  05/30/16 14:43:36  1180  1176  130719611.211749494  125054377.645184487 
 274244:4964  05/30/16 22:32:26  607   607   56703817.800929412   54912591.768147372  
 274250:4965  05/31/16 05:55:31  704   703   94191296.342492104   88787736.713134557  
 274251:4965  05/31/16 10:30:55  546   546   63501120.583009683   61475595.497263245  
 274283:4976  06/01/16 03:25:02  22    19    3296100.318033282    367651.566759880    
 274284:4976  06/01/16 03:34:52  215   213   30110699.909659710   27895170.743143715  
 274286:4976  06/01/16 05:04:18  154   154   20987576.245492928   20089118.816371862  
 274314:4979  06/01/16 15:02:56  69    69    11656280.727399461   9268443.534014983   
 274315:4979  06/01/16 15:32:33  432   425   69522301.508207560   64807206.654453747  
 274316:4979  06/01/16 18:20:26  974   970   133634799.830792144  127368727.122262180 
 274317:4979  06/02/16 00:39:53  22    18    2758249.752454259    291530.742942123    
 274319:4979  06/02/16 00:56:19  225   225   27591784.112331510   26686381.621218380  
 274335:4980  06/02/16 09:10:43  954   944   144628164.187336415  137150622.743200332 
 274336:4980  06/02/16 15:25:02  20    14    2756910.671744582    1678483.347306936   
 274337:4980  06/02/16 15:32:31  22    17    3019700.053973545    1719476.478188748   
 274338:4980  06/02/16 15:41:22  703   698   90290102.861592919   84585818.021507442  
 274339:4980  06/02/16 20:15:41  99    95    11788878.797854424   10647727.867533004  
 274344:4980  06/02/16 21:27:09  639   639   70388243.740979120   67349500.161913007  
 274345:4980  06/03/16 01:37:46  170   170   17493499.021773707   16959670.470040191  
 274382:4984  06/03/16 15:37:56  51    51    7497692.593949730    6979135.574622674   
 274387:4985  06/03/16 19:10:09  360   355   59144649.239219345   54550060.002338901  
 274388:4985  06/03/16 21:32:37  1820  1820  248241159.549942464  239289250.947139949 
 274420:4988  06/04/16 20:16:58  176   176   27832183.181243181   26325311.908171687  
 274421:4988  06/04/16 21:28:05  356   348   54681681.494046509   50496287.134882726  
 274422:4988  06/04/16 23:46:51  2207  2207  270015291.933258951  261826731.870191544 
 274440:4990  06/05/16 19:32:38  407   406   62979658.422876514   59677010.478580005  
 274441:4990  06/05/16 22:13:06  443   437   63870054.569667846   60183496.051999547  
 274442:4990  06/06/16 01:05:09  752   752   96720772.039286822   93574690.545308769  
 274954:5005  06/11/16 09:40:51  24    21    1256788.584850928    897799.397064736    
 274955:5005  06/11/16 09:52:09  98    91    5023219.486892175    4443233.067136620   
 274968:5013  06/11/16 22:51:22  1206  1205  191701463.321661413  181431363.783640623 
 274969:5013  06/12/16 06:41:54  1007  1003  128983415.249782294  119710582.237024933 
 274970:5013  06/12/16 13:12:54  47    47    5423777.358951835    4085336.523329251   
 274971:5013  06/12/16 13:33:30  905   905   95968263.043515757   93000004.629099786  
 274998:5017  06/13/16 04:19:30  732   725   114160526.873426527  106112185.740868405 
 274999:5017  06/13/16 09:04:45  1257  1252  161251918.042089820  153920392.795505613 
 275000:5017  06/13/16 17:15:34  140   140   15934644.662453173   14988515.809013736  
 275001:5017  06/13/16 18:12:42  2057  2057  193981569.469906837  188926990.296621084 
 275059:5020  06/14/16 16:49:52  50    42    8701634.160113601    5628871.469739961   
 275066:5020  06/14/16 17:45:35  111   105   20463908.999883816   16845775.791505970  
 275067:5020  06/14/16 18:28:40  396   396   68788041.463050634   65634602.582524031  
 275068:5020  06/14/16 21:05:49  922   921   138409016.815999091  132159795.464987099 
 275073:5020  06/15/16 03:32:47  523   519   66751197.096574768   63689866.226709671  
 275074:5020  06/15/16 06:56:59  647   647   73683649.470059946   71277972.023926809  
 275124:5021  06/15/16 17:50:25  328   328   55004255.439228341   52047999.265445918  
 275125:5021  06/15/16 20:00:23  989   989   145476349.553046674  139253143.564579219 
 275282:5024  06/17/16 00:05:52  96    91    15502248.988965930   13734322.132067194  
 275283:5024  06/17/16 00:43:12  137   132   22536471.855372589   20684663.676670078  
 275284:5024  06/17/16 01:36:55  74    74    11916214.595139848   11475678.557504972  
 275290:5024  06/17/16 03:58:56  55    48    8180565.767991340    2485097.909793823   
 275291:5024  06/17/16 04:28:36  356   352   50757194.120419115   47951694.805808328  
 275292:5024  06/17/16 06:46:48  125   121   15823512.839459432   14580955.492915167  
 275293:5024  06/17/16 07:37:27  200   200   24243108.918233715   23421902.708319627  
 275309:5026  06/17/16 13:48:15  573   570   80949388.778238297   76684705.640801981  
 275310:5026  06/17/16 17:32:53  1939  1935  216982609.494028330  209464152.683069825 
 275311:5026  06/18/16 06:07:07  1253  1253  104238465.915021256  101754737.453588173 
 275319:5027  06/18/16 18:56:15  152   146   25405247.041930400   22486476.469230074  
 275337:5027  06/18/16 21:26:04  433   430   66695596.114476986   63197428.893356226  
 275338:5027  06/19/16 00:15:37  520   520   71976424.680452108   69650998.354280725  
 275344:5028  06/19/16 08:18:25  293   287   49943912.685844980   46021230.084015876  
 275345:5028  06/19/16 10:12:11  353   353   57116418.385097899   54617513.346085258  
 275370:5029  06/19/16 16:19:29  291   291   50678145.310532413   47205662.328866996  
 275371:5029  06/19/16 18:16:50  569   569   91235466.025872752   86508265.711122662  
 275375:5030  06/20/16 02:17:12  1327  1327  200037520.158720344  192088612.523574650 
 275376:5030  06/20/16 10:55:03  3096  3096  314222893.307371378  305992988.414374888 
 275657:5038  06/24/16 03:32:31  111   109   19293756.055969849   16698164.308901042  
 275658:5038  06/24/16 04:16:08  344   344   58856033.238793142   54621213.367347114  
 275659:5038  06/24/16 06:31:38  17    17    2790027.654503992    2694912.044003648   
 275761:5043  06/25/16 04:24:16  11    11    2159540.199811607    1548141.468879927   
 275767:5043  06/25/16 05:31:36  8     8     1486086.018783965    656380.357089791    
 275772:5043  06/25/16 06:28:17  61    61    10882709.237583481   9618543.283018546   
 275773:5043  06/25/16 06:53:33  21    12    3694417.930982472    1100058.058350470   
 275774:5043  06/25/16 07:01:55  317   316   54437349.164749540   51243761.756947346  
 275776:5043  06/25/16 09:11:22  149   143   24309614.271572042   21704622.314615700  
 275777:5043  06/25/16 10:12:23  304   304   47235223.547162712   44779647.717099570  
 275778:5043  06/25/16 12:13:15  319   319   46376331.067422956   42803058.744692005  
 275782:5043  06/25/16 14:44:48  761   761   97236807.302265272   93595221.434939608  
 275832:5045  06/26/16 17:18:04  371   371   72213634.617998585   67007892.122713596  
 275833:5045  06/26/16 19:45:08  251   251   45032404.960561953   42898355.267817505  
 275834:5045  06/26/16 21:26:02  303   297   50846197.416205160   47963192.488592021  
 275835:5045  06/26/16 23:24:23  20    13    3289481.644245237    1957579.067053010   
 275836:5045  06/26/16 23:32:01  1290  1284  184732185.919792205  174759784.419997752 
 275837:5045  06/27/16 07:59:13  715   715   81050520.724816844   78608179.335475713  
 275847:5045  06/27/16 13:59:23  2263  2263  194958528.727544129  190306837.215371311 
 275886:5048  06/28/16 08:39:25  40    40    8036109.205852275    7005985.540682576   
 275890:5048  06/28/16 09:27:45  1393  1393  229454233.112112850  220340905.506564498 
 275911:5052  06/29/16 01:49:35  382   381   71937945.983070731   68005072.971609592  
 275912:5052  06/29/16 04:21:24  303   297   52953728.934532359   48642778.225051001  
 275913:5052  06/29/16 06:19:55  484   480   77392918.437298760   72250683.081132218  
 275918:5052  06/29/16 09:29:21  332   332   48707113.156974293   47040995.455322735  
 275920:5052  06/29/16 11:54:52  472   472   62335209.671729356   58221288.443113223  
 275921:5052  06/29/16 14:59:31  32    27    4064031.368573256    2556392.579010130   
 275923:5052  06/29/16 15:16:55  127   127   15836393.782473721   15140486.959767722  
 275931:5052  06/29/16 16:34:22  89    89    10699338.898689544   10403079.058371864  
 275963:5056  06/30/16 01:02:54  90    90    18580942.018457167   17598161.614285968  
 276092:5060  07/01/16 02:14:32  80    80    15434998.799358437   13605931.306637853  
 276097:5060  07/01/16 03:07:31  507   507   94213545.581305519   90409260.358768865  
 276242:5069  07/02/16 14:05:35  1649  1649  260787420.890848219  247609752.135005176 
 276243:5069  07/03/16 00:56:20  625   625   78467036.941389546   72095774.440073460  
 276244:5069  07/03/16 05:03:30  1202  1202  128033351.661084622  123244848.487085670 
 276282:5071  07/03/16 18:15:01  1075  1069  196311423.564336568  186897225.582281649 
 276283:5071  07/04/16 01:13:28  1087  1087  159785273.473886728  153369976.069844663 
 276315:5072  07/04/16 11:19:05  186   180   34537202.435316533   30942699.930120375  
 276317:5072  07/04/16 12:32:51  147   140   26781678.894950975   23903296.774554126  
 276318:5072  07/04/16 13:29:46  574   574   93817529.523160353   89362780.077062741  
 276355:5073  07/04/16 21:39:48  34    33    6065331.923027975    5624081.831940119   
 276361:5073  07/04/16 22:36:17  835   831   143280837.648553491  136164393.594351918 
 276363:5073  07/05/16 04:07:36  1486  1480  199415094.683349848  189781374.182404757 
 276384:5073  07/05/16 13:46:43  1117  1117  115794735.391383126  112374999.878556967 
 276437:5076  07/06/16 02:58:47  2125  2125  343080143.494507790  329925135.900739670 
 276454:5076  07/06/16 18:08:16  527   527   62548594.857844912   60744665.727907673  
 276458:5076  07/07/16 02:00:22  341   341   32297983.390040696   31558345.896884691  
 276495:5078  07/07/16 11:20:58  193   187   44148215.269066095   39724383.979196176  
 276501:5078  07/07/16 12:46:31  2555  2550  435975517.274780810  418348467.400147796 
 276502:5078  07/08/16 05:20:54  741   741   91204941.558399528   88340222.569079682  
 276525:5080  07/08/16 14:14:55  2799  2793  435103124.378331959  419121873.072234452 
 276527:5080  07/09/16 08:34:42  214   214   23875381.291432157   23127145.483151030  
 276528:5080  07/09/16 10:00:39  394   394   40850485.774670936   39479611.063587196  
 276542:5083  07/09/16 16:32:23  785   784   163059128.005432904  154924496.105287611 
 276543:5083  07/09/16 21:39:41  961   959   162085043.408825099  154313914.220791966 
 276544:5083  07/10/16 03:53:24  163   161   24233314.753615957   22850823.121383801  
 276545:5083  07/10/16 04:59:02  207   207   28758440.712822411   27641093.044284116  
 276581:5085  07/10/16 12:24:16  369   369   81160244.289100543   77318214.143554658  
 276582:5085  07/10/16 14:52:29  873   873   162441035.132065833  156580768.871351302 
 276583:5085  07/10/16 20:34:29  60    56    9917322.881018652    8157958.906860908   
 276584:5085  07/10/16 20:59:18  2     2     328226.296265966     194389.754423738    
 276585:5085  07/10/16 21:31:21  253   246   39560949.955644816   36299460.498640046  
 276586:5085  07/10/16 23:10:08  760   752   105236889.075288966  100653752.194081664 
 276587:5085  07/11/16 04:13:22  1006  1006  115151534.699346542  111036627.845934376 
 276653:5091  07/12/16 00:12:31  491   484   95785075.985622123   90169115.113937244  
 276655:5091  07/12/16 03:26:27  1113  1105  180045877.288113505  168081148.161122799 
 276659:5091  07/12/16 10:39:14  251   251   34066173.572259769   31182174.679088440  
 276775:5093  07/12/16 21:26:20  1174  1165  223564245.892492354  210692911.484077215 
 276776:5093  07/13/16 05:02:29  1823  1823  247027708.584570587  238633407.451977581 
 276794:5093  07/13/16 17:05:19  885   885   90045760.407259077   87751012.021602064  
 276807:5095  07/14/16 03:24:10  162   160   34343236.902105436   30992166.795864604  
 276808:5095  07/14/16 04:28:59  883   877   168075358.599075049  160297701.001840979 
 276810:5095  07/14/16 10:15:45  291   288   47896443.429450527   45278374.181658253  
 276811:5095  07/14/16 12:15:34  2563  2563  313977992.558947563  304139281.667359293 
 276831:5096  07/15/16 07:47:45  2648  2644  422205418.874206603  404218245.999418139 
 276834:5096  07/16/16 01:42:10  729   724   76554083.330439314   72679005.192294806  
 276870:5097  07/16/16 11:02:01  3403  3403  548398175.701014757  528286144.794271290 
 276935:5101  07/17/16 23:39:55  824   824   180401333.019617915  170864326.033891648 
 276940:5102  07/18/16 08:13:36  145   144   34561283.498087451   29022068.163014486  
 276946:5102  07/18/16 09:56:36  34    27    7827917.129824763    4291749.513542748   
 276947:5102  07/18/16 10:11:19  150   141   33415071.922438756   24785826.949007582  
 276948:5102  07/18/16 11:09:46  481   475   97436626.800089732   86444535.127557173  
 276950:5102  07/18/16 14:16:46  2353  2353  336878715.164063692  322546259.556725740 
 277069:5105  07/19/16 17:52:15  314   311   80778592.563786834   75979622.384461045  
 277070:5105  07/19/16 19:54:10  1063  1060  218077507.760387599  206239568.837900877 
 277071:5105  07/20/16 02:48:37  171   171   27257006.398537237   24523396.338137418  
 277072:5105  07/20/16 04:01:41  482   473   73932247.382870585   68671856.308160156  
 277073:5105  07/20/16 07:09:54  98    91    14821845.351864342   13206866.634503607  
 277076:5105  07/20/16 07:55:58  1033  1033  135433492.562524736  130211341.379499942 
 277087:5105  07/20/16 17:49:22  988   988   91572496.522959799   88428818.031363696  
 277094:5106  07/21/16 04:03:57  596   588   144721278.988447398  135922990.810614854 
 277096:5106  07/21/16 07:56:15  2093  2086  347296212.256075501  333015883.645433247 
 277112:5106  07/21/16 21:29:35  155   155   18608586.888376791   17944547.135879487  
 277126:5107  07/22/16 01:36:48  19    18    4569783.473924348    1971550.104149933   
 277127:5107  07/22/16 01:46:10  901   901   191455677.108399212  184041604.122873455 
 277148:5108  07/22/16 10:31:05  633   628   137509362.762068897  128293075.142750040 
 277166:5109  07/22/16 18:10:24  357   355   75257520.500377312   70897810.736910537  
 277168:5109  07/22/16 20:34:54  2223  2223  330846763.124859571  318695173.673388720 
 277180:5110  07/23/16 13:37:58  141   141   33571310.668426663   31160350.957100678  
 277194:5111  07/23/16 18:25:08  1954  1954  389904599.358417392  367713676.383061171 
 277305:5116  07/25/16 01:23:15  683   683   162109964.705130517  153391878.243559957 
 277420:5117  07/25/16 19:44:15  263   263   65131004.401316509   60780984.334131896  
 277981:5151  08/01/16 11:53:00  81    76    5201082.691531212    4478905.000794034   
 277991:5151  08/01/16 15:43:57  98    90    5617233.453735244    4631619.683812205   
 277992:5151  08/01/16 16:22:25  311   311   17365789.433815017   16505146.022950307  
 278017:5154  08/01/16 23:26:44  521   517   134201624.021024749  124682427.182642072 
 278018:5154  08/02/16 02:52:02  1158  1158  225594763.154073328  214466197.463187784 
 278167:5161  08/03/16 18:39:02  2173  2171  329341448.087324142  314843454.861783803 
 278175:5161  08/04/16 08:44:59  88    88    9174600.154038351    8945706.991020830   
 278193:5162  08/04/16 12:31:45  155   155   36243131.206216820   34538258.371648408  
 278239:5163  08/04/16 23:23:01  679   676   145281188.521869451  133616369.433514744 
 278240:5163  08/05/16 03:46:55  1303  1303  205325645.905329019  196743757.091286659 
 278273:5169  08/05/16 17:37:20  40    40    8079343.414052893    5855715.325292308   
 278274:5169  08/05/16 17:55:42  85    85    19579066.487689372   18035759.569487303  
 278288:5170  08/05/16 21:11:13  18    15    4182909.583967508    2865210.126920924   
 278289:5170  08/05/16 21:18:03  59    54    13138185.510392651   9441748.227995912   
 278290:5170  08/05/16 21:42:35  11    11    2611269.402199063    2422002.974715207   
 278308:5173  08/06/16 13:00:40  1754  1750  331820958.754437029  313862157.028986692 
 278310:5173  08/07/16 00:47:38  709   709   90882983.537614897   87850545.911708847  
 278315:5179  08/07/16 10:56:52  693   693   149406502.634135097  137241709.783465207 
 278345:5181  08/08/16 00:13:40  748   748   163965965.107159287  150317292.487088621 
 278346:5181  08/08/16 05:08:16  150   141   28302459.963973083   22255637.740060832  
 278349:5181  08/08/16 06:27:07  621   617   100055380.678039417  94552254.654817551  
 278366:5181  08/08/16 10:36:49  453   453   61257413.580343910   59099630.618854880  
 278406:5183  08/08/16 17:15:51  1597  1597  313226613.787231743  297226048.834697008 
 278509:5187  08/09/16 18:29:15  1467  1467  295099673.007525980  273727575.802671432 
 278769:5197  08/13/16 06:38:57  37    31    9667565.466746898    7237295.418647896   
 278770:5197  08/13/16 06:54:01  767   767   171616830.492219627  164426779.890819043 
 278801:5198  08/13/16 14:43:37  45    42    12014587.991911866   7835874.231154452   
 278802:5198  08/13/16 15:01:06  21    17    4812595.432251848    1705727.191870836   
 278803:5198  08/13/16 15:10:53  330   323   80383794.251415119   71898533.521150604  
 278804:5198  08/13/16 17:20:07  8     5     1825360.740844275    738875.674984298    
 278805:5198  08/13/16 17:23:11  288   285   62220622.933462128   56015502.010412231  
 278808:5198  08/13/16 19:25:19  1791  1791  279603106.621673882  269196696.109140813 
 278820:5199  08/14/16 11:00:52  1524  1524  300457014.643834889  287580217.903829336 
 278822:5199  08/14/16 21:52:48  1627  1627  195829703.718308955  189724216.323258847 
 278873:5205  08/15/16 23:25:46  67    60    12468667.004980152   2012170.733444575   
 278874:5205  08/15/16 23:51:54  484   484   88533994.547763854   82142606.203014016  
 278875:5205  08/16/16 03:01:21  834   834   120598272.705723718  115092509.056569114 
 278923:5206  08/16/16 12:16:33  413   413   103255455.458636224  98881486.964829206  
 278957:5209  08/16/16 21:31:37  149   149   37843041.686806336   36288211.022038482  
 278962:5210  08/17/16 01:08:32  351   348   84503920.196177423   76386869.799972326  
 278963:5210  08/17/16 03:24:58  174   174   38698939.626571178   37207038.547465310  
 278969:5211  08/17/16 07:16:53  1394  1394  298132153.911758721  284195462.659603059 
 278975:5211  08/17/16 16:23:17  857   854   126810892.640729755  119935613.750206918 
 278976:5211  08/17/16 21:58:17  20    20    2645822.286988963    2550279.107848083   
 278986:5213  08/18/16 04:03:00  129   129   33702920.543673694   31606691.147011518  
 279024:5219  08/18/16 22:31:54  301   301   52338495.505851336   49722297.025434293  
 279029:5219  08/19/16 02:19:42  260   260   39991591.266893514   38016732.381811634  
 279071:5222  08/19/16 15:40:07  174   174   23618439.754970338   22701025.330135487  
 279080:5223  08/19/16 22:42:51  157   157   13094260.811973840   12624985.375460973  
 279115:5229  08/20/16 22:08:10  407   407   87971980.308343932   84666662.176313251  
 279116:5229  08/21/16 01:36:04  448   448   94868042.777109250   91044986.263014704  
 279479:5247  08/25/16 04:33:24  105   105   6484905.947311381    6139568.930153772   
 279588:5251  08/25/16 21:08:12  1160  1160  237990796.172290415  229610033.247144431 
 279653:5253  08/26/16 14:05:53  188   188   46963419.983179078   43557304.344550103  
 279654:5253  08/26/16 15:21:58  1253  1245  250465021.093824238  241173744.852429062 
 279656:5253  08/26/16 23:49:41  49    49    7648567.375825579    5674487.830229377   
 279658:5253  08/27/16 01:35:20  713   713   95785217.797445878   93009565.118775725  
 279667:5254  08/27/16 09:08:24  966   966   216621211.460313708  209474853.267516643 
 279681:5256  08/27/16 21:57:03  35    28    8292797.619888644    6676736.856957962   
 279682:5256  08/27/16 22:11:02  47    47    12289211.965283178   7779786.056571717   
 279683:5256  08/27/16 22:32:16  34    31    8739056.016704828    6345290.216193641   
 279684:5256  08/27/16 22:47:00  34    30    8541328.965273125    5283743.996159072   
 279685:5256  08/27/16 23:07:12  208   208   50051772.923984528   48458594.291015334  
 279691:5257  08/28/16 03:41:27  54    50    13287595.121223820   9628620.585020894   
 279694:5257  08/28/16 04:03:10  2235  2235  416133733.203460753  404202553.305423200 
 279715:5258  08/28/16 22:01:35  577   577   133906542.169947073  128527422.240162522 
 279716:5258  08/29/16 02:17:07  1638  1638  263055015.140210837  256276237.371308088 
 279760:5261  08/29/16 20:21:24  664   658   161057779.405131459  154041156.503263354 
 279766:5261  08/30/16 01:08:37  1694  1690  276817132.843819916  268295316.910110921 
 279767:5261  08/30/16 12:08:03  776   776   90978122.668691427   88962902.921011835  
 279794:5264  08/30/16 23:41:02  1024  1024  230549758.263597131  223644596.108207792 
 279823:5265  08/31/16 10:00:40  335   335   84438478.417180657   81899625.535254270  
 279841:5266  08/31/16 15:23:18  2040  2040  392569670.390672326  380260615.601422310 
 279844:5267  09/01/16 07:21:17  233   224   61510523.126137234   56480799.682462938  
 279887:5270  09/01/16 23:20:53  319   319   76790312.907530844   72932440.002667427  
 279931:5274  09/02/16 11:37:40  2936  2936  485408960.517024338  470459175.415192366 
 279966:5275  09/03/16 09:20:25  363   363   95862775.891636893   91937407.130460218  
 279975:5276  09/03/16 14:45:09  1024  1024  244951346.260912448  235979324.421879977 
 279993:5277  09/04/16 00:23:27  79    78    21285003.240200438   18070219.427951220  
 279994:5277  09/04/16 00:56:49  59    54    16294681.789575366   12319839.398541454  
 280013:5277  09/04/16 03:35:47  34    32    7844504.287635010    5543784.370848972   
 280015:5277  09/04/16 03:55:20  576   572   118118311.471088141  112956553.913238019 
 280016:5277  09/04/16 07:42:18  163   155   29349472.057792623   25939261.737227902  
 280017:5277  09/04/16 08:45:47  613   613   98810272.273730233   95246177.169275165  
 280018:5277  09/04/16 12:47:05  1282  1282  157985788.490361840  153748413.845039845 
 280020:5277  09/04/16 21:15:15  47    45    4811235.945286185    4440468.234842084   
 280024:5277  09/04/16 21:47:41  427   427   40981717.557007417   40237256.991401143  
 280187:5279  09/05/16 20:24:23  67    60    17271962.387235057   13111560.667180287  
 280188:5279  09/05/16 20:50:26  253   250   65492485.011134617   60953405.798391394  
 280191:5279  09/05/16 22:40:17  908   906   184559804.720388323  176084782.736987501 
 280194:5279  09/06/16 05:36:21  238   238   36909243.664373793   35807646.040958367  
 280242:5282  09/06/16 15:43:40  637   628   154381609.170273393  145781747.568416268 
 280249:5282  09/06/16 19:52:07  1437  1435  241305317.968676001  232824413.160517633 
 280251:5282  09/07/16 05:14:58  371   371   46750270.453188442   45538349.919717923  
 280327:5287  09/08/16 08:23:14  50    44    12019645.312049774   8775981.530524984   
 280330:5287  09/08/16 08:46:53  870   862   196575689.605162472  186895902.515843987 
 280349:5287  09/08/16 14:27:23  635   625   109997411.646819353  104169379.098361015 
 280363:5287  09/08/16 18:47:24  367   360   52596500.893586986   49786726.839221478  
 280364:5287  09/08/16 21:09:58  1351  1351  159519342.469991356  153699080.928393602 
 280383:5288  09/09/16 08:41:14  10    9     2755303.524068986    250569.653834460    
 280384:5288  09/09/16 08:48:51  47    40    11928791.739493653   7847283.891906594   
 280385:5288  09/09/16 09:11:36  2019  2019  380385874.035321116  365360781.567514241 
 281613:5331  09/25/16 06:03:33  803   803   11184531.178273760   9489980.814845208   
 281639:5338  09/26/16 07:45:15  136   132   21172448.372935701   19289385.705423169  
 281641:5338  09/26/16 09:34:34  319   319   41324055.605888091   39576658.010362037  
 281693:5339  09/26/16 16:57:02  2191  2191  391960060.710748255  379061163.807625115 
 281707:5340  09/27/16 09:47:30  953   952   225409016.460747868  215572991.157160401 
 281726:5340  09/27/16 16:14:38  291   289   51691049.676185414   49449116.026583835  
 281727:5340  09/27/16 18:10:04  1605  1605  206264092.285223305  200437252.775120348 
 281797:5345  09/28/16 12:04:49  2052  2052  412327441.982090890  397535330.637805223 
 281975:5351  09/30/16 03:23:13  215   215   58650350.330361202   54084407.447151139  
 281976:5351  09/30/16 04:48:03  2166  2166  352339912.420946777  338891186.241743505 
 282033:5352  09/30/16 21:30:44  43    40    11014523.958632546   8276293.941474815   
 282034:5352  09/30/16 21:48:05  35    35    9971648.518738817    8690099.872413540   
 282035:5352  09/30/16 22:03:02  47    42    12967422.612872064   9499631.684257606   
 282037:5352  09/30/16 22:24:15  1861  1861  345245747.406058192  331262304.625587225 
 282092:5355  10/02/16 13:49:38  1784  1784  306316003.558709204  296432703.043181956 
 282708:5391  10/09/16 08:39:31  8     8     2545670.142572397    2158690.738705236   
 282710:5391  10/09/16 08:49:08  9     9     2797217.936567442    352544.778901978    
 282712:5391  10/09/16 09:00:13  60    60    17669294.140716393   16825574.712334845  
 282730:5393  10/09/16 12:41:53  83    79    24981034.081283070   20831308.937739849  
 282731:5393  10/09/16 13:13:59  176   175   52167952.021038584   48194774.060913563  
 282732:5393  10/09/16 14:23:16  73    72    20094283.948862907   18268678.067203913  
 282733:5393  10/09/16 14:52:27  178   178   45547871.474098913   43581029.763156787  
 282734:5393  10/09/16 16:03:11  330   329   74347057.710008696   71045057.916329324  
 282735:5393  10/09/16 18:12:40  1823  1823  278360327.818998277  269943711.942671359 
 282800:5394  10/10/16 14:17:15  382   381   99462320.685248196   94509674.009809196  
 282807:5394  10/10/16 16:48:03  330   328   75828965.381207421   71034957.302149266  
 282814:5394  10/10/16 18:58:58  1843  1843  284758912.744617522  276016668.041783452 
 282842:5395  10/11/16 10:34:00  80    80    24679968.190046020   23688094.995744206  
 282917:5401  10/12/16 01:27:07  85    82    21953830.765402161   18035419.176633421  
 282918:5401  10/12/16 02:00:23  59    56    15583920.366394967   12930662.989871982  
 282919:5401  10/12/16 02:23:36  243   243   59447255.875046730   57321275.774924740  
 282922:5401  10/12/16 05:09:33  137   137   28566356.542937063   25500162.742919274  
 282923:5401  10/12/16 06:04:20  226   226   43723571.520559616   40389423.700131573  
 283042:5405  10/12/16 22:38:59  10    10    2358744.630142972    1255066.995236631   
